transaction_id,date,product_id,store_id,units_sold,sales_revenue
T001682,2024-06-28,P005,S01,15,3252.0
T001683,2024-06-28,P003,S02,12,3142.32
T001684,2024-06-28,P003,S03,14,3666.04
T001685,2024-06-28,P005,S03,11,2384.8
T001686,2024-06-28,P005,S01,16,3468.8
T001687,2024-06-28,P003,S01,16,4189.76
T001688,2024-06-28,P008,S03,22,5549.5
T001689,2024-06-28,P001,S01,3,178.38
T001690,2024-06-28,P004,S02,30,5589.599999999999
T001691,2024-06-29,P004,S01,38,7080.16
T001692,2024-06-29,P001,S01,5,297.3
T001693,2024-06-29,P010,S02,18,1202.7599999999998
T001694,2024-06-29,P003,S02,16,4189.76
T001695,2024-06-29,P004,S03,38,7080.16
T001696,2024-06-29,P007,S03,21,6119.820000000001
T001697,2024-06-29,P004,S01,41,7639.12
T001698,2024-06-29,P007,S03,21,6119.820000000001
T001699,2024-06-29,P001,S02,7,416.22
T001700,2024-06-29,P006,S03,20,417.40000000000003
T001701,2024-06-30,P010,S02,21,1403.2199999999998
T001702,2024-06-30,P005,S01,17,3685.6000000000004
T001703,2024-06-30,P004,S02,34,6334.88
T001704,2024-06-30,P004,S03,36,6707.5199999999995
T001705,2024-06-30,P006,S02,25,521.75
T001706,2024-06-30,P009,S02,23,1736.9599999999998
T001707,2024-07-01,P007,S02,16,4662.72
T001708,2024-07-01,P001,S03,4,237.84
T001709,2024-07-01,P010,S02,18,1202.7599999999998
T001710,2024-07-01,P006,S03,19,396.53000000000003
T001711,2024-07-01,P007,S03,15,4371.3
T001712,2024-07-01,P004,S03,32,5962.24
T001713,2024-07-01,P004,S02,33,6148.5599999999995
T001714,2024-07-01,P003,S01,14,3666.04
T001715,2024-07-02,P001,S01,4,237.84
T001716,2024-07-02,P010,S03,15,1002.3
T001717,2024-07-02,P001,S01,5,297.3
T001718,2024-07-02,P003,S03,16,4189.76
T001719,2024-07-02,P003,S01,12,3142.32
T001720,2024-07-03,P009,S02,23,1736.9599999999998
T001721,2024-07-03,P005,S02,10,2168.0
T001722,2024-07-03,P003,S03,16,4189.76
T001723,2024-07-03,P009,S03,24,1812.48
T001724,2024-07-03,P005,S03,15,3252.0
T001725,2024-07-03,P010,S01,15,1002.3
T001726,2024-07-03,P001,S02,3,178.38
T001727,2024-07-03,P004,S03,29,5403.28
T001728,2024-07-03,P007,S03,20,5828.400000000001
T001729,2024-07-04,P001,S03,9,535.14
T001730,2024-07-04,P005,S03,22,4769.6
T001731,2024-07-04,P004,S02,47,8757.039999999999
T001732,2024-07-04,P003,S01,26,6808.360000000001
T001733,2024-07-04,P007,S02,27,7868.34
T001734,2024-07-04,P010,S03,22,1470.04
T001735,2024-07-04,P005,S02,22,4769.6
T001736,2024-07-04,P009,S03,34,2567.68
T001737,2024-07-04,P001,S02,6,356.76
T001738,2024-07-04,P009,S01,36,2718.72
T001739,2024-07-04,P001,S01,5,297.3
T001740,2024-07-04,P005,S01,20,4336.0
T001741,2024-07-04,P004,S01,46,8570.72
T001742,2024-07-04,P010,S02,25,1670.4999999999998
T001743,2024-07-05,P006,S03,18,375.66
T001744,2024-07-05,P009,S01,24,1812.48
T001745,2024-07-05,P001,S02,7,416.22
T001746,2024-07-05,P007,S01,20,5828.400000000001
T001747,2024-07-05,P006,S03,19,396.53000000000003
T001748,2024-07-05,P001,S01,3,178.38
T001749,2024-07-05,P004,S01,34,6334.88
T001750,2024-07-05,P004,S02,31,5775.92
T001751,2024-07-06,P001,S01,6,356.76
T001752,2024-07-06,P010,S01,19,1269.58
T001753,2024-07-06,P010,S02,21,1403.2199999999998
T001754,2024-07-06,P009,S03,25,1888.0
T001755,2024-07-06,P002,S03,16,504.8
T001756,2024-07-06,P003,S03,21,5499.06
T001757,2024-07-06,P009,S02,30,2265.6
T001758,2024-07-06,P004,S03,36,6707.5199999999995
T001759,2024-07-06,P006,S01,22,459.14000000000004
T001760,2024-07-06,P002,S01,18,567.9
T001761,2024-07-06,P005,S01,14,3035.2000000000003
T001762,2024-07-06,P008,S01,23,5801.75
T001763,2024-07-06,P008,S01,21,5297.25
T001764,2024-07-06,P001,S01,7,416.22
T001765,2024-07-07,P006,S01,26,542.62
T001766,2024-07-07,P003,S02,20,5237.200000000001
T001767,2024-07-07,P002,S01,22,694.1
T001768,2024-07-07,P003,S02,17,4451.62
T001769,2024-07-07,P009,S03,25,1888.0
T001770,2024-07-07,P009,S02,26,1963.52
T001771,2024-07-07,P007,S03,26,7576.92
T001772,2024-07-08,P003,S01,14,3666.04
T001773,2024-07-08,P006,S02,19,396.53000000000003
T001774,2024-07-08,P005,S02,14,3035.2000000000003
T001775,2024-07-08,P007,S02,18,5245.56
T001776,2024-07-08,P009,S03,32,2416.64
T001777,2024-07-08,P009,S02,31,2341.12
T001778,2024-07-08,P001,S02,1,59.46
T001779,2024-07-09,P002,S03,15,473.25
T001780,2024-07-09,P005,S03,13,2818.4
T001781,2024-07-09,P004,S02,22,4099.04
T001782,2024-07-09,P008,S03,19,4792.75
T001783,2024-07-09,P008,S03,20,5045.0
T001784,2024-07-09,P005,S03,10,2168.0
T001785,2024-07-09,P008,S02,17,4288.25
T001786,2024-07-09,P007,S02,18,5245.56
T001787,2024-07-09,P009,S01,33,2492.16
T001788,2024-07-09,P005,S03,10,2168.0
T001789,2024-07-10,P002,S03,15,473.25
T001790,2024-07-10,P010,S02,16,1069.12
T001791,2024-07-10,P006,S02,20,417.40000000000003
T001792,2024-07-10,P001,S01,7,416.22
T001793,2024-07-10,P009,S03,29,2190.08
T001794,2024-07-10,P001,S02,5,297.3
T001795,2024-07-10,P006,S03,18,375.66
T001796,2024-07-10,P005,S03,13,2818.4
T001797,2024-07-10,P009,S03,32,2416.64
T001798,2024-07-10,P008,S03,17,4288.25
T001799,2024-07-11,P008,S01,20,5045.0
T001800,2024-07-11,P004,S02,22,4099.04
T001801,2024-07-11,P001,S01,5,297.3
T001802,2024-07-11,P001,S02,6,356.76
T001803,2024-07-11,P003,S01,16,4189.76
T001804,2024-07-12,P005,S03,14,3035.2000000000003
T001805,2024-07-12,P005,S03,10,2168.0
T001806,2024-07-12,P009,S03,33,2492.16
T001807,2024-07-12,P009,S02,36,2718.72
T001808,2024-07-12,P005,S02,14,3035.2000000000003
T001809,2024-07-12,P003,S01,15,3927.9
T001810,2024-07-12,P010,S03,18,1202.7599999999998
T001811,2024-07-12,P007,S03,19,5536.9800000000005
T001812,2024-07-12,P002,S02,20,631.0
T001813,2024-07-12,P007,S03,17,4954.14
T001814,2024-07-12,P002,S02,19,599.45
T001815,2024-07-12,P004,S03,25,4658.0
T001816,2024-07-13,P001,S02,5,297.3
T001817,2024-07-13,P004,S03,23,4285.36
T001818,2024-07-13,P001,S01,2,118.92
T001819,2024-07-13,P007,S01,23,6702.660000000001
T001820,2024-07-13,P007,S01,21,6119.820000000001
T001821,2024-07-13,P001,S02,7,416.22
T001822,2024-07-13,P003,S03,14,3666.04
T001823,2024-07-14,P003,S02,18,4713.4800000000005
T001824,2024-07-14,P007,S03,20,5828.400000000001
T001825,2024-07-14,P008,S03,24,6054.0
T001826,2024-07-14,P004,S02,25,4658.0
T001827,2024-07-14,P006,S01,22,459.14000000000004
T001828,2024-07-14,P009,S03,24,1812.48
T001829,2024-07-14,P002,S01,16,504.8
T001830,2024-07-15,P010,S02,17,1135.9399999999998
T001831,2024-07-15,P010,S02,15,1002.3
T001832,2024-07-15,P009,S01,24,1812.48
T001833,2024-07-15,P006,S01,22,459.14000000000004
T001834,2024-07-15,P009,S01,21,1585.9199999999998
T001835,2024-07-15,P009,S02,25,1888.0
T001836,2024-07-15,P006,S03,19,396.53000000000003
T001837,2024-07-15,P009,S01,22,1661.4399999999998
T001838,2024-07-15,P004,S03,19,3540.08
T001839,2024-07-15,P002,S02,15,473.25
T001840,2024-07-15,P002,S01,13,410.15000000000003
T001841,2024-07-15,P002,S02,15,473.25
T001842,2024-07-15,P010,S02,17,1135.9399999999998
T001843,2024-07-16,P008,S01,21,5297.25
T001844,2024-07-16,P010,S01,14,935.4799999999999
T001845,2024-07-16,P009,S01,22,1661.4399999999998
T001846,2024-07-16,P007,S03,14,4079.88
T001847,2024-07-16,P009,S03,25,1888.0
T001848,2024-07-16,P002,S02,15,473.25
T001849,2024-07-16,P003,S03,14,3666.04
T001850,2024-07-16,P003,S03,13,3404.1800000000003
T001851,2024-07-16,P004,S01,22,4099.04
T001852,2024-07-16,P004,S01,18,3353.7599999999998
T001853,2024-07-16,P008,S01,18,4540.5
T001854,2024-07-16,P007,S02,20,5828.400000000001
T001855,2024-07-17,P002,S01,15,473.25
T001856,2024-07-17,P004,S03,20,3726.3999999999996
T001857,2024-07-17,P010,S01,12,801.8399999999999
T001858,2024-07-17,P003,S01,15,3927.9
T001859,2024-07-17,P007,S01,16,4662.72
T001860,2024-07-17,P002,S03,20,631.0
T001861,2024-07-17,P002,S03,17,536.35
T001862,2024-07-17,P008,S01,18,4540.5
T001863,2024-07-17,P003,S01,12,3142.32
T001864,2024-07-17,P006,S01,20,417.40000000000003
T001865,2024-07-17,P009,S01,25,1888.0
T001866,2024-07-18,P001,S03,6,356.76
T001867,2024-07-18,P005,S01,17,3685.6000000000004
T001868,2024-07-18,P004,S01,19,3540.08
T001869,2024-07-18,P010,S03,18,1202.7599999999998
T001870,2024-07-18,P001,S02,5,297.3
T001871,2024-07-18,P009,S03,24,1812.48
T001872,2024-07-19,P002,S02,15,473.25
T001873,2024-07-19,P005,S01,12,2601.6000000000004
T001874,2024-07-19,P010,S01,15,1002.3
T001875,2024-07-19,P005,S02,12,2601.6000000000004
T001876,2024-07-19,P006,S01,20,417.40000000000003
T001877,2024-07-19,P001,S02,4,237.84
T001878,2024-07-19,P004,S02,21,3912.72
T001879,2024-07-19,P010,S03,15,1002.3
T001880,2024-07-19,P003,S03,15,3927.9
T001881,2024-07-19,P008,S02,19,4792.75
T001882,2024-07-19,P010,S01,15,1002.3
T001883,2024-07-19,P009,S01,22,1661.4399999999998
T001884,2024-07-19,P003,S03,16,4189.76
T001885,2024-07-19,P002,S01,18,567.9
T001886,2024-07-20,P002,S02,18,567.9
T001887,2024-07-20,P010,S02,17,1135.9399999999998
T001888,2024-07-20,P001,S01,5,297.3
T001889,2024-07-20,P007,S01,24,6994.08
T001890,2024-07-20,P005,S01,16,3468.8
T001891,2024-07-20,P007,S02,24,6994.08
T001892,2024-07-20,P004,S01,22,4099.04
T001893,2024-07-20,P005,S02,18,3902.4
T001894,2024-07-20,P004,S03,23,4285.36
T001895,2024-07-20,P005,S03,15,3252.0
T001896,2024-07-20,P010,S03,20,1336.3999999999999
T001897,2024-07-20,P010,S01,17,1135.9399999999998
T001898,2024-07-21,P001,S02,6,356.76
T001899,2024-07-21,P004,S02,25,4658.0
T001900,2024-07-21,P001,S02,8,475.68
T001901,2024-07-21,P004,S02,25,4658.0
T001902,2024-07-21,P005,S02,15,3252.0
T001903,2024-07-21,P008,S02,24,6054.0
T001904,2024-07-21,P001,S02,5,297.3
T001905,2024-07-21,P007,S03,20,5828.400000000001
T001906,2024-07-21,P008,S01,20,5045.0
T001907,2024-07-21,P004,S03,22,4099.04
T001908,2024-07-21,P004,S02,28,5216.96
T001909,2024-07-22,P001,S03,1,59.46
T001910,2024-07-22,P001,S01,2,118.92
T001911,2024-07-22,P010,S03,14,935.4799999999999
T001912,2024-07-22,P006,S02,18,375.66
T001913,2024-07-22,P001,S03,5,297.3
T001914,2024-07-22,P002,S01,20,631.0
T001915,2024-07-22,P009,S02,24,1812.48
T001916,2024-07-22,P001,S01,3,178.38
T001917,2024-07-22,P006,S03,22,459.14000000000004
T001918,2024-07-22,P006,S02,16,333.92
T001919,2024-07-22,P009,S03,23,1736.9599999999998
T001920,2024-07-22,P010,S01,14,935.4799999999999
T001921,2024-07-23,P010,S01,15,1002.3
T001922,2024-07-23,P008,S02,19,4792.75
T001923,2024-07-23,P007,S02,19,5536.9800000000005
T001924,2024-07-23,P004,S03,20,3726.3999999999996
T001925,2024-07-23,P006,S01,22,459.14000000000004
T001926,2024-07-23,P002,S01,22,694.1
T001927,2024-07-23,P001,S03,5,297.3
T001928,2024-07-23,P005,S02,13,2818.4
T001929,2024-07-23,P005,S01,12,2601.6000000000004
T001930,2024-07-23,P004,S01,20,3726.3999999999996
T001931,2024-07-23,P001,S03,6,356.76
T001932,2024-07-23,P004,S02,22,4099.04
T001933,2024-07-23,P002,S03,20,631.0
T001934,2024-07-23,P005,S01,12,2601.6000000000004
T001935,2024-07-24,P008,S03,18,4540.5
T001936,2024-07-24,P006,S01,24,500.88
T001937,2024-07-24,P004,S01,20,3726.3999999999996
T001938,2024-07-24,P009,S01,22,1661.4399999999998
T001939,2024-07-24,P002,S03,26,820.3000000000001
T001940,2024-07-24,P005,S02,13,2818.4
T001941,2024-07-25,P008,S02,18,4540.5
T001942,2024-07-25,P004,S02,16,2981.12
T001943,2024-07-25,P008,S01,19,4792.75
T001944,2024-07-25,P008,S02,16,4036.0
T001945,2024-07-25,P005,S01,15,3252.0
T001946,2024-07-25,P003,S03,19,4975.34
T001947,2024-07-25,P006,S02,18,375.66
T001948,2024-07-25,P009,S01,23,1736.9599999999998
T001949,2024-07-25,P005,S02,14,3035.2000000000003
T001950,2024-07-25,P004,S02,21,3912.72
T001951,2024-07-25,P002,S02,23,725.65
T001952,2024-07-26,P006,S01,20,417.40000000000003
T001953,2024-07-26,P002,S02,22,694.1
T001954,2024-07-26,P008,S01,14,3531.5
T001955,2024-07-26,P009,S02,22,1661.4399999999998
T001956,2024-07-26,P003,S02,15,3927.9
T001957,2024-07-26,P010,S02,14,935.4799999999999
T001958,2024-07-26,P010,S03,17,1135.9399999999998
T001959,2024-07-27,P001,S02,4,237.84
T001960,2024-07-27,P009,S01,28,2114.56
T001961,2024-07-27,P007,S02,22,6411.240000000001
T001962,2024-07-27,P003,S03,17,4451.62
T001963,2024-07-27,P008,S01,25,6306.25
T001964,2024-07-28,P006,S03,27,563.49
T001965,2024-07-28,P001,S01,4,237.84
T001966,2024-07-28,P008,S02,23,5801.75
T001967,2024-07-28,P009,S02,23,1736.9599999999998
T001968,2024-07-28,P006,S01,20,417.40000000000003
T001969,2024-07-28,P010,S03,16,1069.12
T001970,2024-07-28,P008,S02,22,5549.5
T001971,2024-07-28,P006,S02,23,480.01000000000005
T001972,2024-07-28,P006,S01,24,500.88
T001973,2024-07-28,P008,S03,23,5801.75
T001974,2024-07-28,P002,S03,26,820.3000000000001
T001975,2024-07-28,P010,S03,20,1336.3999999999999
T001976,2024-07-28,P004,S02,26,4844.32
T001977,2024-07-29,P007,S01,20,5828.400000000001
T001978,2024-07-29,P005,S01,13,2818.4
T001979,2024-07-29,P006,S03,22,459.14000000000004
T001980,2024-07-29,P005,S01,16,3468.8
T001981,2024-07-29,P009,S01,27,2039.04
T001982,2024-07-29,P001,S02,3,178.38
T001983,2024-07-29,P009,S01,20,1510.3999999999999
T001984,2024-07-29,P010,S01,15,1002.3
T001985,2024-07-29,P005,S02,16,3468.8
T001986,2024-07-29,P010,S01,18,1202.7599999999998
T001987,2024-07-29,P010,S02,16,1069.12
T001988,2024-07-29,P005,S02,15,3252.0
T001989,2024-07-29,P005,S03,13,2818.4
T001990,2024-07-29,P009,S02,21,1585.9199999999998
T001991,2024-07-30,P005,S01,16,3468.8
T001992,2024-07-30,P004,S02,18,3353.7599999999998
T001993,2024-07-30,P001,S03,6,356.76
T001994,2024-07-30,P003,S03,12,3142.32
T001995,2024-07-30,P002,S01,23,725.65
T001996,2024-07-30,P004,S02,18,3353.7599999999998
T001997,2024-07-30,P006,S02,19,396.53000000000003
T001998,2024-07-30,P007,S02,21,6119.820000000001
T001999,2024-07-30,P001,S02,2,118.92
T002000,2024-07-30,P003,S01,15,3927.9
T002001,2024-07-31,P006,S03,14,292.18
T002002,2024-07-31,P002,S02,23,725.65
T002003,2024-07-31,P007,S02,17,4954.14
T002004,2024-07-31,P005,S01,12,2601.6000000000004
T002005,2024-07-31,P005,S01,12,2601.6000000000004
T002006,2024-07-31,P010,S03,15,1002.3
T002007,2024-07-31,P004,S01,18,3353.7599999999998
T002008,2024-08-01,P003,S03,15,3927.9
T002009,2024-08-01,P001,S03,8,475.68
T002010,2024-08-01,P007,S02,18,5245.56
T002011,2024-08-01,P007,S01,15,4371.3
T002012,2024-08-01,P008,S02,20,5045.0
T002013,2024-08-01,P003,S01,15,3927.9
T002014,2024-08-01,P002,S03,24,757.2
T002015,2024-08-01,P004,S02,21,3912.72
T002016,2024-08-01,P002,S01,23,725.65
T002017,2024-08-01,P006,S02,18,375.66
T002018,2024-08-01,P009,S01,25,1888.0
T002019,2024-08-01,P010,S02,18,1202.7599999999998
T002020,2024-08-01,P005,S02,13,2818.4
T002021,2024-08-02,P006,S02,16,333.92
T002022,2024-08-02,P006,S03,22,459.14000000000004
T002023,2024-08-02,P010,S01,18,1202.7599999999998
T002024,2024-08-02,P006,S03,19,396.53000000000003
T002025,2024-08-02,P009,S03,22,1661.4399999999998
T002026,2024-08-02,P007,S02,19,5536.9800000000005
T002027,2024-08-03,P003,S02,20,5237.200000000001
T002028,2024-08-03,P007,S03,25,7285.5
T002029,2024-08-03,P001,S01,3,178.38
T002030,2024-08-03,P001,S01,6,356.76
T002031,2024-08-03,P002,S01,30,946.5
T002032,2024-08-03,P008,S01,20,5045.0
T002033,2024-08-03,P005,S03,15,3252.0
T002034,2024-08-03,P005,S02,12,2601.6000000000004
T002035,2024-08-03,P004,S01,24,4471.68
T002036,2024-08-04,P009,S02,27,2039.04
T002037,2024-08-04,P004,S02,27,5030.639999999999
T002038,2024-08-04,P005,S02,17,3685.6000000000004
T002039,2024-08-04,P008,S03,23,5801.75
T002040,2024-08-04,P008,S01,22,5549.5
T002041,2024-08-04,P008,S02,21,5297.25
T002042,2024-08-04,P001,S02,7,416.22
T002043,2024-08-04,P008,S02,20,5045.0
T002044,2024-08-04,P003,S02,19,4975.34
T002045,2024-08-04,P010,S02,17,1135.9399999999998
T002046,2024-08-04,P001,S01,7,416.22
T002047,2024-08-05,P003,S03,15,3927.9
T002048,2024-08-05,P007,S02,19,5536.9800000000005
T002049,2024-08-05,P008,S03,18,4540.5
T002050,2024-08-05,P010,S01,19,1269.58
T002051,2024-08-05,P007,S03,18,5245.56
T002052,2024-08-05,P009,S02,21,1585.9199999999998
T002053,2024-08-05,P009,S03,23,1736.9599999999998
T002054,2024-08-06,P005,S03,13,2818.4
T002055,2024-08-06,P010,S03,14,935.4799999999999
T002056,2024-08-06,P006,S01,19,396.53000000000003
T002057,2024-08-06,P006,S03,19,396.53000000000003
T002058,2024-08-06,P009,S01,23,1736.9599999999998
T002059,2024-08-06,P008,S02,15,3783.75
T002060,2024-08-06,P003,S01,14,3666.04
T002061,2024-08-06,P007,S02,18,5245.56
T002062,2024-08-06,P008,S02,20,5045.0
T002063,2024-08-07,P007,S01,16,4662.72
T002064,2024-08-07,P002,S02,12,378.6
T002065,2024-08-07,P001,S03,2,118.92
T002066,2024-08-07,P004,S02,23,4285.36
T002067,2024-08-07,P003,S03,18,4713.4800000000005
T002068,2024-08-07,P010,S03,23,1536.86
T002069,2024-08-08,P008,S03,21,5297.25
T002070,2024-08-08,P003,S01,14,3666.04
T002071,2024-08-08,P003,S02,17,4451.62
T002072,2024-08-08,P001,S02,5,297.3
T002073,2024-08-08,P001,S02,4,237.84
T002074,2024-08-08,P010,S01,25,1670.4999999999998
T002075,2024-08-08,P007,S02,15,4371.3
T002076,2024-08-08,P001,S02,7,416.22
T002077,2024-08-08,P005,S02,16,3468.8
T002078,2024-08-08,P001,S03,1,59.46
T002079,2024-08-08,P006,S03,19,396.53000000000003
T002080,2024-08-08,P007,S02,16,4662.72
T002081,2024-08-08,P006,S03,18,375.66
T002082,2024-08-08,P003,S03,13,3404.1800000000003
T002083,2024-08-09,P004,S03,20,3726.3999999999996
T002084,2024-08-09,P005,S03,13,2818.4
T002085,2024-08-09,P009,S02,25,1888.0
T002086,2024-08-09,P003,S01,16,4189.76
T002087,2024-08-09,P004,S01,23,4285.36
T002088,2024-08-09,P010,S03,21,1403.2199999999998
T002089,2024-08-09,P005,S02,12,2601.6000000000004
T002090,2024-08-10,P004,S03,24,4471.68
T002091,2024-08-10,P004,S03,25,4658.0
T002092,2024-08-10,P004,S01,23,4285.36
T002093,2024-08-10,P002,S03,18,567.9
T002094,2024-08-10,P009,S01,30,2265.6
T002095,2024-08-10,P004,S01,22,4099.04
T002096,2024-08-10,P002,S03,17,536.35
T002097,2024-08-10,P009,S03,28,2114.56
T002098,2024-08-10,P008,S02,20,5045.0
T002099,2024-08-10,P005,S01,16,3468.8
T002100,2024-08-10,P002,S01,21,662.5500000000001
T002101,2024-08-10,P006,S03,23,480.01000000000005
T002102,2024-08-10,P005,S02,16,3468.8
T002103,2024-08-10,P008,S03,22,5549.5
T002104,2024-08-11,P005,S03,19,4119.2
T002105,2024-08-11,P010,S02,31,2071.4199999999996
T002106,2024-08-11,P007,S02,20,5828.400000000001
T002107,2024-08-11,P005,S02,19,4119.2
T002108,2024-08-11,P001,S02,7,416.22
T002109,2024-08-11,P006,S02,21,438.27000000000004
T002110,2024-08-11,P003,S01,17,4451.62
T002111,2024-08-11,P003,S02,19,4975.34
T002112,2024-08-11,P008,S01,25,6306.25
T002113,2024-08-11,P002,S03,23,725.65
T002114,2024-08-12,P004,S02,20,3726.3999999999996
T002115,2024-08-12,P007,S01,20,5828.400000000001
T002116,2024-08-12,P006,S02,22,459.14000000000004
T002117,2024-08-12,P008,S03,17,4288.25
T002118,2024-08-12,P004,S01,20,3726.3999999999996
T002119,2024-08-12,P006,S02,18,375.66
T002120,2024-08-12,P005,S02,14,3035.2000000000003
T002121,2024-08-12,P010,S02,22,1470.04
T002122,2024-08-12,P001,S02,4,237.84
T002123,2024-08-12,P002,S02,17,536.35
T002124,2024-08-12,P002,S02,17,536.35
T002125,2024-08-12,P007,S03,17,4954.14
T002126,2024-08-13,P009,S03,24,1812.48
T002127,2024-08-13,P002,S01,17,536.35
T002128,2024-08-13,P002,S01,16,504.8
T002129,2024-08-13,P001,S02,7,416.22
T002130,2024-08-13,P007,S01,17,4954.14
T002131,2024-08-13,P010,S03,23,1536.86
T002132,2024-08-13,P001,S03,5,297.3
T002133,2024-08-13,P006,S03,19,396.53000000000003
T002134,2024-08-13,P005,S02,13,2818.4
T002135,2024-08-13,P010,S02,25,1670.4999999999998
T002136,2024-08-13,P002,S03,15,473.25
T002137,2024-08-13,P006,S02,19,396.53000000000003
T002138,2024-08-13,P001,S02,7,416.22
T002139,2024-08-14,P007,S03,19,5536.9800000000005
T002140,2024-08-14,P003,S02,15,3927.9
T002141,2024-08-14,P009,S01,28,2114.56
T002142,2024-08-14,P005,S02,10,2168.0
T002143,2024-08-14,P009,S03,24,1812.48
T002144,2024-08-14,P007,S03,18,5245.56
T002145,2024-08-14,P007,S01,19,5536.9800000000005
T002146,2024-08-15,P003,S03,14,3666.04
T002147,2024-08-15,P005,S03,20,4336.0
T002148,2024-08-15,P008,S01,21,5297.25
T002149,2024-08-15,P003,S02,15,3927.9
T002150,2024-08-15,P003,S02,16,4189.76
T002151,2024-08-15,P003,S01,20,5237.200000000001
T002152,2024-08-15,P006,S01,21,438.27000000000004
T002153,2024-08-15,P002,S02,12,378.6
T002154,2024-08-16,P004,S02,19,3540.08
T002155,2024-08-16,P010,S02,22,1470.04
T002156,2024-08-16,P005,S03,13,2818.4
T002157,2024-08-16,P006,S03,17,354.79
T002158,2024-08-16,P002,S01,18,567.9
T002159,2024-08-16,P003,S03,19,4975.34
T002160,2024-08-17,P002,S02,21,662.5500000000001
T002161,2024-08-17,P001,S02,6,356.76
T002162,2024-08-17,P007,S03,19,5536.9800000000005
T002163,2024-08-17,P009,S01,24,1812.48
T002164,2024-08-17,P004,S03,21,3912.72
T002165,2024-08-17,P001,S03,4,237.84
T002166,2024-08-17,P002,S02,17,536.35
T002167,2024-08-17,P003,S02,23,6022.780000000001
T002168,2024-08-17,P003,S01,20,5237.200000000001
T002169,2024-08-18,P001,S03,2,118.92
T002170,2024-08-18,P004,S02,24,4471.68
T002171,2024-08-18,P010,S02,29,1937.7799999999997
T002172,2024-08-18,P003,S02,18,4713.4800000000005
T002173,2024-08-18,P008,S02,22,5549.5
T002174,2024-08-19,P004,S03,17,3167.44
T002175,2024-08-19,P009,S03,23,1736.9599999999998
T002176,2024-08-19,P007,S02,15,4371.3
T002177,2024-08-19,P003,S02,15,3927.9
T002178,2024-08-19,P001,S01,1,59.46
T002179,2024-08-19,P008,S03,22,5549.5
T002180,2024-08-19,P004,S02,16,2981.12
T002181,2024-08-19,P008,S01,17,4288.25
T002182,2024-08-19,P003,S03,16,4189.76
T002183,2024-08-19,P001,S03,3,178.38
T002184,2024-08-19,P004,S03,22,4099.04
T002185,2024-08-20,P010,S03,20,1336.3999999999999
T002186,2024-08-20,P006,S01,19,396.53000000000003
T002187,2024-08-20,P003,S03,14,3666.04
T002188,2024-08-20,P009,S02,20,1510.3999999999999
T002189,2024-08-20,P003,S02,14,3666.04
T002190,2024-08-21,P005,S02,15,3252.0
T002191,2024-08-21,P007,S03,22,6411.240000000001
T002192,2024-08-21,P010,S01,14,935.4799999999999
T002193,2024-08-21,P006,S02,20,417.40000000000003
T002194,2024-08-21,P005,S03,13,2818.4
T002195,2024-08-21,P010,S02,12,801.8399999999999
T002196,2024-08-21,P005,S02,14,3035.2000000000003
T002197,2024-08-21,P010,S02,16,1069.12
T002198,2024-08-21,P009,S02,20,1510.3999999999999
T002199,2024-08-21,P006,S03,20,417.40000000000003
T002200,2024-08-21,P007,S03,18,5245.56
T002201,2024-08-22,P009,S01,30,2265.6
T002202,2024-08-22,P008,S02,19,4792.75
T002203,2024-08-22,P009,S03,39,2945.2799999999997
T002204,2024-08-22,P005,S02,13,2818.4
T002205,2024-08-22,P006,S02,21,438.27000000000004
T002206,2024-08-22,P007,S02,15,4371.3
T002207,2024-08-23,P008,S01,19,4792.75
T002208,2024-08-23,P002,S01,18,567.9
T002209,2024-08-23,P010,S01,15,1002.3
T002210,2024-08-23,P004,S02,19,3540.08
T002211,2024-08-23,P007,S02,22,6411.240000000001
T002212,2024-08-23,P002,S01,16,504.8
T002213,2024-08-23,P010,S02,15,1002.3
T002214,2024-08-23,P004,S01,19,3540.08
T002215,2024-08-24,P009,S01,40,3020.7999999999997
T002216,2024-08-24,P003,S02,20,5237.200000000001
T002217,2024-08-24,P006,S01,25,521.75
T002218,2024-08-24,P006,S01,22,459.14000000000004
T002219,2024-08-24,P001,S01,6,356.76
T002220,2024-08-24,P009,S02,41,3096.3199999999997
T002221,2024-08-24,P004,S02,27,5030.639999999999
T002222,2024-08-24,P009,S02,41,3096.3199999999997
T002223,2024-08-24,P003,S02,18,4713.4800000000005
T002224,2024-08-25,P004,S01,25,4658.0
T002225,2024-08-25,P007,S01,24,6994.08
T002226,2024-08-25,P010,S03,21,1403.2199999999998
T002227,2024-08-25,P009,S01,41,3096.3199999999997
T002228,2024-08-25,P001,S03,9,535.14
T002229,2024-08-25,P010,S03,18,1202.7599999999998
T002230,2024-08-25,P007,S03,25,7285.5
T002231,2024-08-25,P007,S02,20,5828.400000000001
T002232,2024-08-26,P001,S01,3,178.38
T002233,2024-08-26,P004,S02,21,3912.72
T002234,2024-08-26,P005,S02,9,1951.2
T002235,2024-08-26,P002,S01,13,410.15000000000003
T002236,2024-08-26,P004,S01,18,3353.7599999999998
T002237,2024-08-26,P005,S01,13,2818.4
T002238,2024-08-27,P009,S01,35,2643.2
T002239,2024-08-27,P004,S03,19,3540.08
T002240,2024-08-27,P009,S02,33,2492.16
T002241,2024-08-27,P007,S02,16,4662.72
T002242,2024-08-27,P002,S01,15,473.25
